Titik Koordinat,Kondisi,Jenis PJU,Jenis Tiang,Jenis Lampu,Kecamatan,Kondisi_Biner,Latitude,Longitude,index_right,Kecamatan_Final
-7.674320 108.060404,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.67432,108.060404,0.0,Cipatujah
-7.677675 108.053368,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.677675,108.053368,0.0,Cipatujah
-7.6682934 108.0747320,Baik,PJU Solar Cell,Tiang Tunggal,LED,Bantarkalong,0,-7.6682934,108.074732,0.0,Cipatujah
-7.681610 108.051662,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.68161,108.051662,0.0,Cipatujah
-7.6688656 108.0729969,Baik,PJU Konvensional,Tiang Tunggal,SON T,Bantarkalong,0,-7.6688656,108.0729969,0.0,Cipatujah
-7.682490 108.050598,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.68249,108.050598,0.0,Cipatujah
-7.676089 108.057855,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.676089,108.057855,0.0,Cipatujah
-7.683556 108.051242,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.683556,108.051242,0.0,Cipatujah
-7.675422 108.055050,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.675422,108.05505,0.0,Cipatujah
-7.692204 108.047087,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.692204,108.047087,0.0,Cipatujah
-7.686067 108.041332,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.686067,108.041332,0.0,Cipatujah
-7.6894251 108.0447637,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.6894251,108.0447637,0.0,Cipatujah
-7.6922467 108.0471592,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.6922467,108.0471592,0.0,Cipatujah
-7.6924128 108.0462761,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.6924128,108.0462761,0.0,Cipatujah
-7.6653239 108.0468078,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.6653239,108.0468078,0.0,Cipatujah
-7.655728 108.048040,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.655728,108.04804,0.0,Cipatujah
-7.6620064 108.0469161,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.6620064,108.0469161,0.0,Cipatujah
-7.655616 108.048355,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.655616,108.048355,0.0,Cipatujah
-7.6611743 108.0479753,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.6611743,108.0479753,0.0,Cipatujah
-7.653960 108.049697,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.65396,108.049697,0.0,Cipatujah
-7.6631823 108.0467123,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.6631823,108.0467123,0.0,Cipatujah
-7.633806 108.056790,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.633806,108.05679,9.0,Culamega
-7.6403712 108.0589502,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.6403712,108.0589502,9.0,Culamega
-7.645710 108.053231,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.64571,108.053231,9.0,Culamega
-7.644946 108.053524,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.644946,108.053524,9.0,Culamega
-7.647082 108.052721,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.647082,108.052721,9.0,Culamega
-7.6573148 108.0361652,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.6573148,108.0361652,9.0,Culamega
-7.713639 108.031342,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.713639,108.031342,0.0,Cipatujah
-7.723646 108.030591,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.723646,108.030591,0.0,Cipatujah
-7.728644 108.021853,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.728644,108.021853,0.0,Cipatujah
-7.7035799 108.0789980,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7035799,108.078998,0.0,Cipatujah
-7.731396 108.020548,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.731396,108.020548,0.0,Cipatujah
-7.7023057 108.0797819,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7023057,108.0797819,0.0,Cipatujah
-7.732252 108.020181,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.732252,108.020181,0.0,Cipatujah
-7.7018090 108.0792562,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.701809,108.0792562,0.0,Cipatujah
-7.761779 108.054724,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.761779,108.054724,0.0,Cipatujah
-7.760943 108.054862,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.760943,108.054862,0.0,Cipatujah
-7.732309 108.020394,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.732309,108.020394,0.0,Cipatujah
-7.733080 108.022581,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.73308,108.022581,0.0,Cipatujah
-7.7018090 108.0792562,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.701809,108.0792562,0.0,Cipatujah
-7.760982 108.055281,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.760982,108.055281,0.0,Cipatujah
-7.7162653 108.0762984,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.7162653,108.0762984,0.0,Cipatujah
-7.734916 108.025494,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.734916,108.025494,0.0,Cipatujah
-7.7162653 108.0762984,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.7162653,108.0762984,0.0,Cipatujah
-7.734353 108.025481,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.734353,108.025481,0.0,Cipatujah
-7.761335 108.054858,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.761335,108.054858,0.0,Cipatujah
-7.733625 108.019079,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.733625,108.019079,0.0,Cipatujah
-7.761566 108.057413,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.761566,108.057413,0.0,Cipatujah
-7.762472 108.057918,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.762472,108.057918,0.0,Cipatujah
-7.733513 108.019472,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.733513,108.019472,0.0,Cipatujah
-7.7391478 108.0511721,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.7391478,108.0511721,0.0,Cipatujah
-7.733045 108.019664,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.733045,108.019664,0.0,Cipatujah
-7.761897 108.058082,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.761897,108.058082,0.0,Cipatujah
-7.742808 108.017512,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.742808,108.017512,0.0,Cipatujah
-7.743958 108.018113,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.743958,108.018113,0.0,Cipatujah
-7.744786 108.015992,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.744786,108.015992,0.0,Cipatujah
-7.745811 108.015812,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.745811,108.015812,0.0,Cipatujah
-7.771205 108.088019,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.771205,108.088019,0.0,Cipatujah
-7.7487612 108.0226777,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7487612,108.0226777,0.0,Cipatujah
-7.7478835 108.0235967,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7478835,108.0235967,0.0,Cipatujah
-7.7490768 108.0232191,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7490768,108.0232191,0.0,Cipatujah
-7.7497525 108.0263573,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.7497525,108.0263573,0.0,Cipatujah
-7.7503438 108.0289209,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7503438,108.0289209,0.0,Cipatujah
-7.7495130 108.0297024,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.749513,108.0297024,0.0,Cipatujah
-7.7485632 108.0297758,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7485632,108.0297758,0.0,Cipatujah
-7.7503807 108.0288736,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7503807,108.0288736,0.0,Cipatujah
-7.750982 108.081854,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.750982,108.081854,0.0,Cipatujah
-7.749121 108.076362,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.749121,108.076362,0.0,Cipatujah
-7.752971 108.091127,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.752971,108.091127,0.0,Cipatujah
-7.7618921 108.0578783,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7618921,108.0578783,0.0,Cipatujah
-7.741745 108.006040,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.741745,108.00604,0.0,Cipatujah
-7.742779 108.007176,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.742779,108.007176,0.0,Cipatujah
-7.744965 108.009837,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.744965,108.009837,0.0,Cipatujah
-7.770657 108.102717,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.770657,108.102717,0.0,Cipatujah
-7.770254 108.101598,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.770254,108.101598,0.0,Cipatujah
-7.737085 107.995546,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.737085,107.995546,0.0,Cipatujah
-7.770973 108.089279,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.770973,108.089279,0.0,Cipatujah
-7.747000 108.013745,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.747,108.013745,0.0,Cipatujah
-7.771279 108.090613,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.771279,108.090613,0.0,Cipatujah
-7.7504302 108.0519332,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.7504302,108.0519332,0.0,Cipatujah
-7.740740 108.003431,Baik,PJU Solar Cell,Tiang Tunggal,LED,Cipatujah,0,-7.74074,108.003431,0.0,Cipatujah
-7.740862 108.003665,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.740862,108.003665,0.0,Cipatujah
-7.738703 108.000947,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.738703,108.000947,0.0,Cipatujah
-7.7449174 108.0096780,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7449174,108.009678,0.0,Cipatujah
-7.7469114 108.0136450,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7469114,108.013645,0.0,Cipatujah
-7.7466094 108.0148513,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7466094,108.0148513,0.0,Cipatujah
-7.727969 107.993078,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.727969,107.993078,0.0,Cipatujah
-7.7471619 108.0105189,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.7471619,108.0105189,0.0,Cipatujah
-7.7458908 108.0159004,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7458908,108.0159004,0.0,Cipatujah
-7.734198 107.965099,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.734198,107.965099,0.0,Cipatujah
-7.7451892 108.0100438,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7451892,108.0100438,0.0,Cipatujah
-7.734789 107.966484,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.734789,107.966484,0.0,Cipatujah
-7.735266 107.964902,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.735266,107.964902,0.0,Cipatujah
-7.722447 107.914658,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.722447,107.914658,0.0,Cipatujah
-7.728730 107.914854,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.72873,107.914854,0.0,Cipatujah
-7.734827 107.962897,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.734827,107.962897,0.0,Cipatujah
-7.731123 107.924299,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.731123,107.924299,0.0,Cipatujah
-7.731507 107.966208,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.731507,107.966208,0.0,Cipatujah
-7.729894 107.927146,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.729894,107.927146,0.0,Cipatujah
-7.724224 107.976920,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.724224,107.97692,0.0,Cipatujah
-7.728843 107.929634,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.728843,107.929634,0.0,Cipatujah
-7.719528 107.971774,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.719528,107.971774,0.0,Cipatujah
-7.719134 107.967570,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.719134,107.96757,0.0,Cipatujah
-7.718457 107.968777,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.718457,107.968777,0.0,Cipatujah
-7.719008 107.967811,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.719008,107.967811,0.0,Cipatujah
-7.730199 107.940443,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.730199,107.940443,0.0,Cipatujah
-7.719008 107.967811,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.719008,107.967811,0.0,Cipatujah
-7.716108 107.968450,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.716108,107.96845,0.0,Cipatujah
-7.733309 107.951253,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.733309,107.951253,0.0,Cipatujah
-7.715002 107.968845,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.715002,107.968845,0.0,Cipatujah
-7.6765814 107.9660090,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.6765814,107.966009,0.0,Cipatujah
-7.770950 108.089266,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.77095,108.089266,0.0,Cipatujah
-7.761406 108.088244,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.761406,108.088244,0.0,Cipatujah
-7.771325 108.088389,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.771325,108.088389,0.0,Cipatujah
-7.7635192 108.0598464,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.7635192,108.0598464,0.0,Cipatujah
-7.771603 108.083561,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.771603,108.083561,0.0,Cipatujah
-7.7642999 108.0598534,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.7642999,108.0598534,0.0,Cipatujah
-7.727125 107.954969,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.727125,107.954969,0.0,Cipatujah
-7.726895 107.955029,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.726895,107.955029,0.0,Cipatujah
-7.721114 107.954633,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.721114,107.954633,0.0,Cipatujah
-7.732708 107.959538,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.732708,107.959538,0.0,Cipatujah
-7.643056 108.087551,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.643056,108.087551,0.0,Cipatujah
-7.643735 108.088681,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.643735,108.088681,0.0,Cipatujah
-7.634182 108.091765,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.634182,108.091765,7.0,Bantarkalong
-7.636981 108.084688,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.636981,108.084688,0.0,Cipatujah
-7.640353 108.081789,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.640353,108.081789,0.0,Cipatujah
-7.638972 108.085825,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.638972,108.085825,0.0,Cipatujah
-7.7471509 108.0159393,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.7471509,108.0159393,0.0,Cipatujah
-7.7455689 108.0160057,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.7455689,108.0160057,0.0,Cipatujah
-7.7479187 108.0199670,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.7479187,108.019967,0.0,Cipatujah
-7.7479290 108.0200216,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.747929,108.0200216,0.0,Cipatujah
-7.7489153 108.0233365,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.7489153,108.0233365,0.0,Cipatujah
-7.7488056 108.0226938,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.7488056,108.0226938,0.0,Cipatujah
-7.7397777 108.0019764,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.7397777,108.0019764,0.0,Cipatujah
-7.7185877 107.9891323,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.7185877,107.9891323,0.0,Cipatujah
-7.7207914 107.9914239,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.7207914,107.9914239,0.0,Cipatujah
-7.7327149 107.9938811,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.7327149,107.9938811,0.0,Cipatujah
-7.7349514 107.9860203,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.7349514,107.9860203,0.0,Cipatujah
-7.6997168 107.9692202,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.6997168,107.9692202,0.0,Cipatujah
-7.6996882 107.9692762,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.6996882,107.9692762,0.0,Cipatujah
-7.7030021 107.9655674,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.7030021,107.9655674,0.0,Cipatujah
-7.6506073 107.9905039,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.6506073,107.9905039,0.0,Cipatujah
-7.6817884 108.1330492,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.6817884,108.1330492,1.0,Karangnunggal
-7.6837517 108.0045811,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.6837517,108.0045811,0.0,Cipatujah
-7.6922015 108.0471388,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.6922015,108.0471388,0.0,Cipatujah
-7.6867238 108.0448227,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.6867238,108.0448227,0.0,Cipatujah
-7.6859463 108.0395729,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.6859463,108.0395729,0.0,Cipatujah
-7.6999650 108.0378194,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.699965,108.0378194,0.0,Cipatujah
-7.7025326 108.0389071,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.7025326,108.0389071,0.0,Cipatujah
-7.6620426 108.0250746,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.6620426,108.0250746,0.0,Cipatujah
-7.6607424 108.0259761,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.6607424,108.0259761,0.0,Cipatujah
-7.769530 108.080854,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.76953,108.080854,0.0,Cipatujah
-7.769235 108.079819,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.769235,108.079819,0.0,Cipatujah
-7.739924 108.002204,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.739924,108.002204,0.0,Cipatujah
-7.732922 108.019748,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cipatujah,0,-7.732922,108.019748,0.0,Cipatujah
-7.6683380 108.0735639,Baik,PJU Konvensional,Tiang Tunggal,LED,Bantarkalong,0,-7.668338,108.0735639,0.0,Cipatujah
-7.6608268 108.0271375,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.6608268,108.0271375,0.0,Cipatujah
-7.6613239 108.0256506,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.6613239,108.0256506,0.0,Cipatujah
-7.6608540 108.0247755,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.660854,108.0247755,0.0,Cipatujah
-7.6597379 108.0247346,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.6597379,108.0247346,0.0,Cipatujah
-7.6459698 108.0145201,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.6459698,108.0145201,0.0,Cipatujah
-7.6425920 108.0119076,Baik,PJU Konvensional,Tiang Tunggal,LED,Cipatujah,0,-7.642592,108.0119076,0.0,Cipatujah
-7.6396059 108.0239547,Baik,PJU Konvensional,Tiang Tunggal,Mercury,Cipatujah,0,-7.6396059,108.0239547,0.0,Cipatujah
-7.2716064 108.1906088,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2716064,108.1906088,31.0,Cisayong
-7.2451698 108.1777684,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2451698,108.1777684,31.0,Cisayong
-7.2432793 108.1779055,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2432793,108.1779055,31.0,Cisayong
-7.2431061 108.1773768,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2431061,108.1773768,31.0,Cisayong
-7.2426570 108.1751673,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.242657,108.1751673,31.0,Cisayong
-7.2427838 108.1760058,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2427838,108.1760058,31.0,Cisayong
-7.2430000 108.1786384,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.243,108.1786384,31.0,Cisayong
-7.2430332 108.1799591,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2430332,108.1799591,31.0,Cisayong
-7.2430485 108.1805203,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2430485,108.1805203,31.0,Cisayong
-7.2457376 108.1778123,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2457376,108.1778123,31.0,Cisayong
-7.2451918 108.1782086,Baik,PJU Konvensional,Tiang Tunggal,LED,Cisayong,0,-7.2451918,108.1782086,31.0,Cisayong
-7.2468821 108.1753071,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2468821,108.1753071,31.0,Cisayong
-7.2484968 108.1802779,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2484968,108.1802779,31.0,Cisayong
-7.2469399 108.1811205,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2469399,108.1811205,31.0,Cisayong
-7.2474724 108.1804063,Baik,PJU Konvensional,Tiang Tunggal,LED,Cisayong,0,-7.2474724,108.1804063,31.0,Cisayong
-7.2517396 108.1888482,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2517396,108.1888482,31.0,Cisayong
-7.2458759 108.1904264,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2458759,108.1904264,31.0,Cisayong
-7.2489046 108.1906359,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2489046,108.1906359,31.0,Cisayong
-7.2605543 108.1584635,Baik,PJU Konvensional,Tiang Tunggal,LED,Cisayong,0,-7.2605543,108.1584635,31.0,Cisayong
-7.2605543 108.1584635,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2605543,108.1584635,31.0,Cisayong
-7.2603125 108.1571643,Baik,PJU Konvensional,Tiang Tunggal,LED,Cisayong,0,-7.2603125,108.1571643,31.0,Cisayong
-7.2616588 108.1628241,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2616588,108.1628241,31.0,Cisayong
-7.2616588 108.1628241,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2616588,108.1628241,31.0,Cisayong
-7.2611539 108.1629233,Baik,PJU Konvensional,Tiang Tunggal,LED,Cisayong,0,-7.2611539,108.1629233,31.0,Cisayong
-7.2645107 108.1598938,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2645107,108.1598938,31.0,Cisayong
-7.2649707 108.1596641,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2649707,108.1596641,31.0,Cisayong
-7.2646953 108.1587743,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2646953,108.1587743,31.0,Cisayong
-7.230214 108.160200,Baik,PJU Konvensional,Tiang Tunggal,LED,Cisayong,0,-7.230214,108.1602,32.0,Sukahening
-7.2646384 108.1582882,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.2646384,108.1582882,31.0,Cisayong
-7.231362 108.159870,Baik,PJU Konvensional,Tiang Tunggal,LED,Cisayong,0,-7.231362,108.15987,31.0,Cisayong
-7.2648500 108.1574583,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.26485,108.1574583,31.0,Cisayong
-7.231644 108.160390,Baik,PJU Konvensional,Tiang Tunggal,SON T,Cisayong,0,-7.231644,108.16039,31.0,Cisayong
-7.2639307 108.1564971,Baik,PJU Konvensional,Tiang Tunggal,LED,Cisayong,0,-7.2639307,108.1564971,31.0,Cisayong
-7.232000 108.160900,Baik,PJU Konvensional,Tiang Tunggal,LED,Cisayong,0,-7.232,108.1609,31.0,Cisayong
